time,observed,model,forcing,residual
1880.083333,-1.1956368431082456,0.4043130349528205,0.0017495911966164876,1.5999498780610661
1880.166667,-0.47859955106289864,0.6948895174599293,-0.07265439252140313,1.1734890685228279
1880.25,-0.8829384978937301,0.6734056611415643,-0.07254598561726588,1.5563441590352944
1880.333333,-0.16221798523160216,0.6590244106405683,-0.07243774046600354,0.8212423958721704
1880.416667,-0.0433947290202941,0.6089003024721319,-0.07232965682626623,0.652295031492426
1880.5,-0.006252679717049494,0.5157487622114825,-0.07222173445706419,0.5220014419285319
1880.583333,-0.07058584349611699,0.4199548187068993,-0.07211397311776724,0.4905406622030163
1880.666667,0.11586675756302306,0.37324336612443,-0.07200637256810424,0.2573766085614069
1880.75,0.14238636899788817,0.3892216016233555,-0.07189893256816259,0.24683523262546733
1880.833333,0.17840536912082228,0.4297054329577779,-0.07179165287838758,0.25130006383695563
1880.916667,0.21055397376359022,0.4405839971037247,-0.07168453325958203,0.23003002334013448
1881.0,0.38060815331701,0.40202227431655,-0.07157757347290561,0.021414120999540043
1881.083333,0.32561892791574243,0.34389329457894197,-0.07147077327987436,0.018274366663199537
1881.166667,0.6273723023051979,0.17893185769138698,-0.018932861117218133,-0.44844044461381094
1881.25,0.552114259918044,0.23269353469067544,-0.018904611581450927,-0.31942072522736853
1881.333333,0.5164854717984381,0.2831950395507776,-0.018876404196538053,-0.23329043224766044
1881.416667,0.2862804820517588,0.28704125077963416,-0.018848238899586638,0.0007607687278753383
1881.5,0.15297285237273606,0.23662163661623237,-0.01882011562779765,0.08364878424349631
1881.583333,0.0007203770578727623,0.17222258391548373,-0.018792034318465753,0.17150220685761097
1881.666667,-0.04030264257657663,0.14569316522662634,-0.018763994908979183,0.18599580780320296
1881.75,-0.32853289745773573,0.17097869730452642,-0.018735997336819587,0.49951159476226215
1881.833333,-0.33933828024908486,0.2104383559261167,-0.018708041539561907,0.5497766361752016
1881.916667,0.2765516190961499,0.21069320527274027,-0.01868012745487422,-0.06585841382340962
1882.0,-0.2426460722915792,0.15280914937779194,-0.01865225502051761,0.39545522166937114
1882.083333,0.04956455652054866,0.0677104671710963,-0.01862442417434603,0.018145910650547638
1882.166667,0.36178491846811456,-0.8433586276666043,-0.09336518204809505,-1.2051435461347189
1882.25,0.5140553710297436,-0.7323426469085463,-0.09322587277870624,-1.24639801793829
1882.333333,0.4406849395529986,-0.6156685590194582,-0.09308677137130744,-1.0563534985724568
1882.416667,-0.3058202323968045,-0.5372548239817767,-0.09294787751574982,-0.2314345915849722
1882.5,-0.5764602800601814,-0.5054287506336745,-0.09280919090234731,0.07103152942650681
1882.583333,-0.4359786714365009,-0.48080268883443056,-0.09267071122187592,-0.04482401739792968
1882.666667,-0.8374877881293749,-0.4125955691295065,-0.09253243816557309,0.42489221899986834
1882.75,-1.0646355884407646,-0.28808236407302423,-0.09239437142513691,0.7765532243677403
1882.833333,-1.0769870144539722,-0.14625507113045247,-0.09225651069272552,0.9307319433235197
1882.916667,-0.7051318950438357,-0.04195206672428376,-0.09211885566095636,0.6631798283195519
1883.0,-0.3686031230135978,0.004350567638885812,-0.09198140602290553,0.3729536906524836
1883.083333,0.050696065581690083,0.021980141710569723,-0.09184416147210708,-0.02871592387112036
1883.166667,0.25762263573686744,0.33468828516318727,-0.06304310432768429,0.07706564942631983
1883.25,0.5710538181283652,0.3726033753229155,-0.06294903833208254,-0.1984504428054497
1883.333333,0.09737240058143137,0.4140411856060857,-0.0628551126914272,0.31666878502465434
1883.416667,-0.07522503064679698,0.4157658210142466,-0.06276132719629601,0.49099085166104356
1883.5,0.02119857609432558,0.37015358301772416,-0.06266768163757923,0.3489550069233986
1883.583333,-0.15688720282299087,0.3173085041748222,-0.0625741758064791,0.4741957069978131
1883.666667,-0.2995451157904368,0.30873407489069665,-0.06248080949450943,0.6082791906811335
1883.75,-0.24245466748777852,0.3578773636886814,-0.062387582493495096,0.60033203117646
1883.833333,0.019317310094539873,0.4264588870746188,-0.06229449459557159,0.40714157698007897
1883.916667,-0.11590225265228074,0.46033662974500383,-0.06220154559318456,0.5762388823972846
1884.0,0.2691492233690563,0.4397084205507998,-0.06210873527908934,0.1705591971817435
1884.083333,0.3890680341479742,0.3945439709715807,-0.062016063446350495,0.005475936823606531
1884.166667,-0.12184637642113703,0.6216389367194809,0.006463260108858233,0.7434853131406179
1884.25,0.4075740234657084,0.7011917521727008,0.006453616342050484,0.2936177287069924
1884.333333,0.3708792903614011,0.76192217214285,0.006443986964612291,0.39104288178144886
1884.416667,0.21225652478082177,0.7586880932283622,0.0064343719550734165,0.5464315684475404
1884.5,-0.10593228309298941,0.6830363656823302,0.00642477129199566,0.7889686487753196
1884.583333,-0.29836707738472507,0.5753490632152345,0.006415184953972809,0.8737161405999596
1884.666667,0.3858955788363626,0.488501001227267,0.0064056129196305885,0.10260542239090437
1884.75,0.3662263559043708,0.4383429708792974,0.006396055167626618,0.07211661497492661
1884.833333,0.6913290013872875,0.3899261151673456,0.006386511676650361,-0.3014028862199419
1884.916667,0.6839287206304016,0.2932242779525682,0.0063769824254230785,-0.39070444267783333
1885.0,0.5990391039171947,0.13316246808675702,0.006367467392697781,-0.4658766358304377
1885.083333,0.30097952499555913,-0.05514966707614982,0.006357966557259182,-0.35612919207170896
1885.166667,0.13223662697093885,0.13727833556445665,-0.08092172082789442,0.005041708593517796
1885.25,-0.13697581580221266,0.19448194380841433,-0.08080097832454439,0.33145775961062696
1885.333333,0.06897998302761153,0.26028179437993815,-0.08068041597989545,0.1913018113523266
