time,observed,model,forcing,residual
1881.6667,0.37393036546881075,1.0453137373458694,0.024224188006213798,0.6713833718770587
1881.75,0.5138369641479,0.8249079828694392,0.024188062202174017,0.3110710187215392
1881.8333,0.6102168693807261,0.42372952500770067,0.02415199027295213,-0.1864873443730254
1881.9167,0.5612636775623868,-0.07191790408980286,0.02411597213820402,-0.6331815816521897
1882.0,0.36790386402470016,-0.5544111671830412,0.02408000771770538,-0.9223150312077413
1882.0833,0.10277309478218798,1.114176278360638,0.0123672254752636,1.01140318357845
1882.1667,-0.14156933272924865,0.860658853253764,0.012348782092809643,1.0022281859830127
1882.25,-0.29445540962837696,0.5169876345002771,0.012330366215179385,0.811443044128654
1882.3333,-0.38107644136605473,0.1316493315388741,0.012311977801354573,0.5127257729049288
1882.4167,-0.42468695877091084,-0.22607971054727571,0.012293616810378126,0.19860724822363512
1882.5,-0.3613116342872732,-0.490217624058907,0.01227528320135404,-0.1289059897716338
1882.5833,-0.21419617516918202,-0.6220450496228074,0.012256976933447303,-0.4078488744536254
1882.6667,-0.15446939877798907,-0.6152692127429431,0.012238697965883798,-0.46079981396495406
1882.75,-0.22276386609485027,-0.4822162948103056,0.012220446257950216,-0.2594524287154553
1882.8333,-0.3208378976487148,-0.23774663415320446,0.012202221768993967,0.08309126349551033
1882.9167,-0.3557969001693096,0.1019992708566191,0.01218402445842308,0.4577961710259287
1883.0,-0.28800978839130115,0.5063868958151898,0.012165854285706126,0.7943966842064909
1883.0833,-0.13978697066232282,0.7030559105863678,-0.05585230059433653,0.8428428812486907
1883.1667,0.042194843443181466,0.6335968545533139,-0.055769007430250934,0.5914020111101325
1883.25,0.18346027260893694,0.5416510851393097,-0.0556858384821978,0.35819081253037277
1883.3333,0.24725912867283417,0.42532524184679626,-0.05560279356493235,0.1780661131739621
1883.4167,0.29061817420191116,0.3011195009497265,-0.05551987249348608,0.010501326747815343
1883.5,0.3535699671052892,0.1871231825331617,-0.05543707508316633,-0.1664467845721275
1883.5833,0.3612905948704382,0.0855725171657136,-0.05535440114955587,-0.27571807770472456
1883.6667,0.32387422682687883,-0.01723481053837337,-0.05527185050851249,-0.3411090373652522
1883.75,0.37961715929125484,-0.13427632015047147,-0.055189422976168606,-0.5138934794417263
1883.8333,0.48329416070897047,-0.26151569438530853,-0.05510711836893083,-0.744809855094279
1883.9167,0.5459018342033874,-0.3789607133078141,-0.05502493650347955,-0.9248625475112016
1884.0,0.5860358632202793,-0.4684748861345593,-0.05494287719676859,-1.0545107493548387
1884.0833,0.5608401459821272,0.9244827716083104,0.07745390484559236,0.3636426256261832
1884.1667,0.4776911908451194,0.7245302803851459,0.07733839696611876,0.24683908954002648
1884.25,0.3963290095623317,0.5643858873381729,0.07722306134484501,0.16805687777584116
1884.3333,0.3257404128523977,0.4194691261226178,0.07710789772488053,0.09372871327022009
1884.4167,0.2700857161339091,0.22814574868201437,0.07699290584971782,-0.04193996745189471
1884.5,0.21604132177786586,-0.03584966122855661,0.07687808546323194,-0.2518909830064225
1884.5833,0.17785730274508588,-0.3265640981996163,0.07676343630967988,-0.5044214009447021
1884.6667,0.15860426299245142,-0.5498375239130231,0.07664895813370005,-0.7084417869054745
1884.75,0.06900968661836766,-0.6303904726180732,0.07653465068031169,-0.6994001592364409
1884.8333,-0.09465438664090875,-0.5734994990727438,0.07642051369491426,-0.47884511243183503
1884.9167,-0.22013444086740522,-0.474394233555359,0.07630654692328692,-0.25425979268795373
1885.0,-0.28529212741796867,-0.4606076553835524,0.07619275011158798,-0.17531552796558375
1885.0833,-0.3032789842171187,-0.2093977657161216,-0.04520393262389387,0.0938812185009971
1885.1667,-0.25983611472944873,-0.21769448984849876,-0.045136519490732115,0.04214162488094997
1885.25,-0.21258587280673663,-0.24508834631613563,-0.04506920689153409,-0.032502473509399
1885.3333,-0.1867901524965501,-0.2943258746501475,-0.04500199467637236,-0.10753572215359739
1885.4167,-0.16523857156354838,-0.34976614723285737,-0.04493488269554308,-0.184527575669309
1885.5,-0.21529912199277476,-0.3942018833765165,-0.04486787079956566,-0.17890276138374175
1885.5833,-0.3576630861948285,-0.4262529602867191,-0.04480095883918245,-0.0685898740918906
1885.6667,-0.49400496074006606,-0.46045973039848304,-0.04473414666535836,0.03354523034158302
1885.75,-0.5623876638028147,-0.51064293927019,-0.04466743412928058,0.051744724532624686
1885.8333,-0.5572964612651107,-0.5735516271053136,-0.04460082108235821,-0.016255165840202923
1885.9167,-0.5649332650716667,-0.6299393848326378,-0.04453430737622196,-0.06500611976097104
1886.0,-0.6838838741024943,-0.6624024702360045,-0.0444678928627238,0.02148140386648978
1886.0833,-0.8740098475534072,0.17717481763523912,0.007494789225090219,1.0511846651886463
1886.1667,-1.1031713149849136,0.22424655315554054,0.007483612161619789,1.3274178681404543
1886.25,-1.3296989454016805,0.2248737412485313,0.00747245176662983,1.5545726866502119
1886.3333,-1.4730820324687341,0.1806108006052657,0.007461308015262447,1.653692833074
1886.4167,-1.5227146395304065,0.11423056868433246,0.00745018088269682,1.636945208214739
1886.5,-1.4721511453496219,0.05211217531433099,0.007439070344149142,1.5242633206639529
1886.5833,-1.3005149724494174,0.005782924820136953,0.007427976374872569,1.3062978972695543
1886.6667,-1.0855241658074302,-0.029434889715193785,0.0074168989501571594,1.0560892760922365
1886.75,-0.9407778364664161,-0.05905485302551611,0.007405838045329823,0.8817229834408999
1886.8333,-0.838547901281254,-0.07420844653530978,0.007394793635754265,0.7643394547459442
1886.9167,-0.6866765354598311,-0.05359151456152664,0.007383765696830932,0.6330850208983044
