time,observed,model,forcing,residual
1910.083333,-0.11571804389881286,-0.37171679118211565,0.07277380465365225,-0.2559987472833028
1910.166667,-0.027683861463175665,-0.35724117874333355,0.07266519662956268,-0.3295573172801579
1910.25,0.550999548767412,-0.25366760959106893,0.07255675069268228,-0.8046671583584809
1910.333333,0.0038146074816853494,-0.07846428305161318,0.0724484666011112,-0.08227889053329854
1910.416667,0.4246018464630338,0.12636537358485345,0.07234034411331064,-0.29823647287818034
1910.5,0.7650276069824932,0.30414058827458595,0.07223238298810222,-0.4608870187079072
1910.583333,0.26266740996445337,0.3951926615629289,0.07212458298466753,0.13252525159847556
1910.666667,-0.23484686875437696,0.35154183501833236,0.07201694386254757,0.5863887037727094
1910.75,-0.3588216119091504,0.15336492827962228,0.07190946538164218,0.5121865401887726
1910.833333,-1.0897476220398996,-0.17909813753415538,0.07180214730220952,0.9106494845057442
1910.916667,-1.8449032236666956,-0.3814773386296303,0.07175260843800314,1.4634258850370654
1911.0,-2.050047098333226,-0.7818489036705379,0.07164552445273108,1.2681981946626881
1911.083333,-1.5840312885592571,-1.1340575252892768,0.07153860028018431,0.4499737632699803
1911.166667,-1.7883675101759193,-1.375898759329472,0.07143183568185746,0.4124687508464473
1911.25,-1.447134096606592,-1.4759612541734903,0.07132523041960108,-0.028827157566898354
1911.333333,-1.6668157261707508,-1.4355653778534478,0.07121878425562116,0.23125034831730296
1911.416667,-1.8057320507480865,-1.2830704364044396,0.07111249695247854,0.5226616143436469
1911.5,-1.198780783772111,-1.0655763648719474,0.07100636827308845,0.13320441890016355
1911.583333,-0.9730417563339401,-0.8390914719875604,0.07090039798071994,0.13395028434637968
1911.666667,-1.3433506796985242,-0.6554294640294347,0.07079458583899535,0.6879212156690895
1911.75,-0.731149667898405,-0.5464213258505672,0.0706889316118898,0.18472834204783772
1911.833333,0.7145492913657288,-0.5113839627287322,0.07058343506373063,-1.225933254094461
1911.916667,1.2867714771973704,-0.5159459022805375,0.07047809595919693,-1.8027173794779079
1912.0,0.7379712298119074,-0.505557283161479,0.07037291406331897,-1.2435285129733864
1912.083333,-0.13712084972032096,-0.4281480247458806,0.07026788914147769,-0.29102717502555964
1912.166667,0.042985780400294556,-0.2546360715201456,0.07016302095940419,-0.29762185192044016
1912.25,0.2214771044211736,0.011827340203753867,0.07005830928317917,-0.20964976421741974
1912.333333,0.22632302272038302,0.33907274352244793,0.06995375387923246,0.11274972080206491
1912.416667,1.0529559192605176,0.6760216205651605,0.06984935451434245,-0.3769342986953571
1912.5,0.5691717423894471,0.9637016241295484,0.06974511095563558,0.3945298817401013
1912.583333,1.1014151022526113,1.1456473842784343,0.06964102297058589,0.04423228202582297
1912.666667,0.7541242908092721,1.179569111583639,0.06953709032701437,0.42544482077436696
1912.75,0.6842623019956701,1.0503369142910988,0.06943331279308856,0.3660746122954287
1912.833333,0.06115797402232976,0.7792273505834604,0.06932969013732197,0.7180693765611306
1912.916667,-0.5316593645809519,0.18073955407056486,0.06994183741751342,0.7123989186515167
1913.0,0.39027659184363395,0.4748073867278858,0.06983745583681605,0.08453079488425186
1913.083333,0.9027324519850266,0.7565188200658103,0.06973323003576061,-0.14621363191921632
1913.166667,1.6635416249609003,0.9616514109304268,0.06962915978186071,-0.7018902140304735
1913.25,1.2738490283994788,1.0339171455547735,0.06952524484297692,-0.23993188284470524
1913.333333,2.381141359768824,0.9450462526504682,0.06942148498731628,-1.4360951071183559
1913.416667,2.3641806457215906,0.7061097792799469,0.06931787998343171,-1.6580708664416437
1913.5,1.59973703402131,0.36383031102115865,0.06921442960022159,-1.2359067230001513
1913.583333,1.0347837256384824,-0.015536441360801984,0.06911113360692918,-1.0503201669992843
1913.666667,0.597035772609901,-0.36559929601686136,0.06900799177314212,-0.9626350686267624
1913.75,0.4023913875916574,-0.6340803666394729,0.06890500386879193,-1.0364717542311301
1913.833333,0.5114245493238686,-0.7897619895289169,0.06880216966415346,-1.3011865388527855
1913.916667,-0.24050044010345456,-0.8252496939199512,0.06869948892984444,-0.5847492538164967
1914.0,-0.6447307915625042,-0.7583118918835372,0.0685969614368249,-0.11358110032103297
1914.083333,-0.41697263149966307,-0.6301371390551855,0.06849458695639668,-0.21316450755552246
1914.166667,-0.5558889560769988,-0.49634079595301883,0.06839236526020298,0.05954816012398001
1914.25,-0.41939559064926774,-0.4099692084297325,0.06829029612022776,0.009426382219535234
1914.333333,-0.5873874250218599,-0.402567256354263,0.06818837930879529,0.18482016866759693
1914.416667,-1.5230534832942055,-0.47307850721571343,0.06808661459856961,1.049974976078492
1914.5,-1.3586960876460206,-0.5906509605219422,0.06798500176255408,0.7680451271240784
1914.583333,-1.1583981312786993,-0.7088972119210976,0.06788354057409077,0.4495009193576017
1914.666667,-1.2823728744334728,-0.7828625268002627,0.06778223080686004,0.4995103476332101
1914.75,-0.4642203349169546,-0.780820254076508,0.06768107223488001,-0.31659991915955343
1914.833333,-0.5062182935101026,-0.6892639513892711,0.06758006463250608,-0.1830456578791685
1914.916667,-0.717015739525711,-1.3941872211747817,0.07082976210456411,-0.6771714816490707
1915.0,-1.6547009304227274,-1.2615092456490453,0.07072405538020743,0.39319168477368205
1915.083333,-1.566262921462156,-1.1676547706901077,0.07061850641314432,0.39860815077204825
1915.166667,-1.5513213400395938,-1.0985094830307318,0.07051311496793694,0.45281185700886195
1915.25,-0.7630519633682,-1.0292950546790796,0.07040788080949881,-0.26624309131087953
1915.333333,-0.7347841066228119,-0.9295936789538624,0.07030280370309429,-0.19480957233105045
