time,observed,model,forcing,residual
1950.083333,0.38238306798944294,0.748872885383237,0.010956700610452157,0.3664898173937941
1950.166667,0.6733375072670766,0.8724133904240581,0.010940348770535232,0.19907588315698144
1950.25,0.4108449748444058,0.8864465779955589,0.010924021334193632,0.47560160315115313
1950.333333,0.6693187986097296,0.7794173388852726,0.010907718265007327,0.110098540275543
1950.416667,0.02746025914166974,0.6418302467325407,0.010891439526610643,0.614369987590871
1950.5,-0.4087350033123438,0.5751444935779143,0.010875185082692177,0.9838794968902581
1950.583333,-0.49412072245886507,0.5954341077937552,0.010858954896994715,1.0895548302526201
1950.666667,-0.2938472416700144,0.40736215125228037,-0.009868482697906009,0.7012093929222948
1950.75,-0.13503736962934407,0.3697302940712395,-0.009853754920353596,0.5047676637005836
1950.833333,-1.2158806279653167,0.26882984092184065,-0.009839049122616956,1.4847104688871573
1950.916667,-1.076927898493842,0.19757310017509216,-0.009824365271893287,1.2745009986689342
1951.0,-1.022462589270812,0.24405063875484398,-0.00980970333542875,1.266513228025656
1951.083333,-1.025299324126178,0.3987095960922694,-0.009795063280518384,1.4240089202184474
1951.166667,-1.3522330162071274,0.5546515419378932,-0.009780445074506037,1.9068845581450207
1951.25,-1.5710871102986264,0.6032139014833539,-0.009765848684784294,2.17430101178198
1951.333333,-1.090638784100901,0.5323032455098551,-0.009751274078794406,1.6229420296107562
1951.416667,-0.680966992544561,0.4318610065475546,-0.00973672122402621,1.1128279990921155
1951.5,-0.4514751427454389,0.4027646130173326,-0.009722190088018064,0.8542397557627714
1951.583333,-0.404148949102291,0.46049824733545147,-0.009707680638356772,0.8646471964377425
1951.666667,-0.5473567808568149,0.12409592615453469,-0.07009059221215136,0.6714527070113496
1951.75,-0.4013122142469248,0.12090046264709253,-0.06998598862898488,0.5222126768940174
1951.833333,0.9248613306367534,0.05259876978862871,-0.06988154115677803,-0.8722625608481247
1951.916667,1.1995991013789655,0.011555169719602354,-0.06977724956254995,-1.1880439316593632
1952.0,0.40592796728898195,0.08534095585854906,-0.06967311361366751,-0.3205870114304329
1952.083333,-1.4127500269277278,0.2639220459804517,-0.06956913307784475,1.6766720729081794
1952.166667,-1.332234035476796,0.4399621591375191,-0.06946530772314234,1.7721961946143152
1952.25,-0.8718792483107033,0.5044097304534416,-0.06936163731796716,1.376288978764145
1952.333333,-0.20118057020084246,0.4448380957767155,-0.06925812163107166,0.646018665977558
1952.416667,-0.27465200295482595,0.35091489037885315,-0.06915476043155344,0.6255668933336791
1952.5,0.07667760888227257,0.3233070691740591,-0.06905155348885471,0.24662946029178653
1952.583333,0.10386298505232071,0.3773552182595507,-0.06894850057276174,0.27349223320723
1952.666667,-0.28396594953606724,1.070682506555201,-0.003567969667110635,1.3546484560912684
1952.75,-1.1635901483252782,1.053940528790104,-0.0035626448096650106,2.2175306771153824
1952.833333,-1.845966717783607,0.9667955613837583,-0.003557327899065762,2.8127622791673654
1952.916667,-2.1291674146504507,0.9017472347750244,-0.0035520189234529713,3.0309146494254753
1953.0,-1.3530367582222707,0.946571312226922,-0.0035467178709844218,2.299608070449193
1953.083333,0.015687809491900188,1.0915031578181105,-0.0035414247298355696,1.0758153483262103
1953.166667,-0.08813668621450114,1.2295382360629534,-0.003536139488199518,1.3176749222774546
1953.25,-0.2360251304803792,1.2520165151948992,-0.0035308621342869904,1.4880416456752785
1953.333333,-0.7304680157707003,1.1469549859046388,-0.003525592656326306,1.8774230016753393
1953.416667,0.020793932231559276,1.0045126242816302,-0.0035203310425633502,0.983718692050071
1953.5,0.32673578638279926,0.9258910839427945,-0.003515077281261552,0.5991552975599952
1953.583333,0.628895326920762,0.926998688405922,-0.0035098313607018553,0.29810336148516003
1953.666667,0.3794044963913084,0.41060558281134596,-0.07664132506939585,0.03120108642003755
1953.75,0.5063956610287783,0.3355362644204677,-0.07652694513668505,-0.17085939660831062
1953.833333,0.46568851585427395,0.19007086288209762,-0.07641273590521142,-0.27561765297217633
1953.916667,0.4875313742405934,0.06734011901218612,-0.07629869712021949,-0.4201912552284073
1954.0,0.2348255770689358,0.055748532059722106,-0.07618482852733399,-0.1790770450092137
1954.083333,0.18764122016855622,0.14614582391569753,-0.0760711298725593,-0.041495396252858696
1954.166667,0.4996820542588335,0.2321215573837896,-0.07595760090227886,-0.2675604968750439
1954.25,-0.19777648837440306,0.2055835251337908,-0.07584424136325459,0.40336001350819384
1954.333333,-0.5494370521385051,0.055079445134511434,-0.07573105100262635,0.6045164972730166
1954.416667,-0.6301894386335066,-0.12874297763704157,-0.0756180295679114,0.5014464609964651
1954.5,0.09492727025791732,-0.24424046870179406,-0.07550517680700376,-0.33916773895971136
1954.583333,0.3642279649150995,-0.2751186083709203,-0.07539249246817374,-0.6393465732860197
1954.666667,0.445405861638406,-0.016215778549238266,0.07044741308650997,-0.4616216401876443
1954.75,0.3480585762395124,-0.10422562562671639,0.07034227698191903,-0.4522842018662288
1954.833333,0.46677592993658606,-0.25699890725111096,0.07023729778302559,-0.7237748371876971
1954.916667,-0.32547683530734706,-0.38127805313575447,0.07013247525566275,-0.05580121782840741
1955.0,-0.899442854849222,-0.3886021369057568,0.07002780916601306,0.5108407179434653
1955.083333,-1.90208678947839,-0.28813655142680894,0.06992329928060802,1.613950238051581
1955.166667,-1.2603700867530985,-0.18637753913866792,0.06981894536632756,1.0739925476144305
1955.25,-0.4169615343929056,-0.19157327041009029,0.06971474719039951,0.22538826398281533
1955.333333,0.19875176596431862,-0.3153992578350418,0.06961070452039912,-0.5141510237993604
